Channel,DateFrom,DateTime,DateTo,identifier,Price,Section,source_timestamp
VPH,2018-12-13T17:09:45.000Z,2018-12-13T17:11:29.817Z,2018-12-13T19:39:45.000Z,423e1e21-e9f3-4647-a452-68b49a0eaf5e,100,P1-0224,2018-12-13 17:11:29.817
VPH,2018-12-13T17:09:47.000Z,2018-12-13T17:11:26.393Z,2018-12-13T20:09:47.000Z,e405da87-d613-40e0-8ebc-57e03779160a,120,P7-0161,2018-12-13 17:11:26.393
PARKMACHINE,2018-12-13T17:11:05.667Z,2018-12-13T17:11:23.207Z,2018-12-14T07:00:00.000Z,ac285eea-9138-4ae5-8a6d-a8079c4a6c4b,54,P5-1405,2018-12-13 17:11:23.207
VPH,2018-12-13T17:10:45.000Z,2018-12-13T17:11:21.720Z,2018-12-13T19:48:45.000Z,37bfff79-e936-4b1c-aec4-f9c22d14acd9,79,P3-0395,2018-12-13 17:11:21.72
VPH,2018-12-13T17:10:12.000Z,2018-12-13T17:11:20.270Z,2018-12-13T18:10:12.000Z,020fe7c6-c2d2-420b-aec8-7e0d2aa1e593,20,P7-0148,2018-12-13 17:11:20.27
PARKMACHINE,2018-12-13T17:10:32.463Z,2018-12-13T17:11:19.770Z,2018-12-14T07:00:00.000Z,71c7ee77-3c8d-4dbf-ab08-36a79bfd83ed,56,P6-0297,2018-12-13 17:11:19.77
PARKMACHINE,2018-12-13T17:11:03.460Z,2018-12-13T17:11:18.940Z,2018-12-14T07:00:00.000Z,f8f83a1c-804f-4076-8c90-7cdd8d4b67ff,18,P8-0323,2018-12-13 17:11:18.94
VPH,2018-12-13T17:10:43.000Z,2018-12-13T17:11:18.033Z,2018-12-14T07:10:43.000Z,cb12beff-a3d9-473f-af6e-811de962c28c,40,P5-1116,2018-12-13 17:11:18.033
VPH,2018-12-13T17:10:16.000Z,2018-12-13T17:11:17.393Z,2018-12-14T07:01:16.000Z,bd05e37e-a83c-48ab-8c5f-6090421fb008,74,P2-0237,2018-12-13 17:11:17.393
VPH,2018-12-13T17:10:23.000Z,2018-12-13T17:11:15.893Z,2018-12-13T18:17:53.000Z,fc48fc87-954e-4311-8a75-dcdef11e7059,45,P7-0040,2018-12-13 17:11:15.893
VPH,2018-12-13T17:10:32.000Z,2018-12-13T17:11:15.783Z,2018-12-14T07:00:32.000Z,2688becd-4d60-4d4a-8311-6874bc40461b,55,P2-0244,2018-12-13 17:11:15.783
VPH,2018-12-13T17:10:16.000Z,2018-12-13T17:11:14.423Z,2018-12-13T18:55:16.000Z,e17deefc-99d3-408d-a8da-3fd833b64ecd,70,P7-0158,2018-12-13 17:11:14.423
VPH,2018-12-13T17:09:27.000Z,2018-12-13T17:11:13.720Z,2018-12-13T21:13:57.000Z,46781bcc-9e3e-42e6-9a7c-fff725e7d107,163,P1-0468,2018-12-13 17:11:13.72
VPH,2018-12-13T17:09:41.000Z,2018-12-13T17:11:13.270Z,2018-12-14T08:01:41.000Z,043f0e4a-bd51-426d-bd34-10ed83ce2e46,86,P2-0370,2018-12-13 17:11:13.27
PARKMACHINE,2018-12-13T17:11:03.447Z,2018-12-13T17:11:11.673Z,2018-12-13T18:41:03.447Z,84889a4a-6a55-4340-95ff-75865502cd27,60,P1-0411,2018-12-13 17:11:11.673
VPH,2018-12-13T17:10:21.000Z,2018-12-13T17:11:05.423Z,2018-12-13T17:50:21.000Z,645b881f-33cd-426e-bb78-9fe063e19991,20,P4-0164,2018-12-13 17:11:05.423
VPH,2018-12-13T17:09:52.000Z,2018-12-13T17:11:04.597Z,2018-12-14T18:09:52.000Z,9b3302bf-0513-42de-841e-9293992bfd02,260,P4-1792,2018-12-13 17:11:04.597
VPH,2018-12-13T17:10:30.000Z,2018-12-13T17:11:03.347Z,2018-12-13T18:06:30.000Z,808622c6-b6be-49df-9786-1b3d55a2198a,28,P2-0567,2018-12-13 17:11:03.347
VPH,2018-12-13T17:10:20.000Z,2018-12-13T17:11:00.643Z,2018-12-13T18:22:20.000Z,9c80896e-7ea2-47f9-b407-3e7c0641a1c1,24,P5-1117,2018-12-13 17:11:00.643
VPH,2018-12-13T17:09:47.000Z,2018-12-13T17:10:59.643Z,2018-12-13T18:39:47.000Z,f3d277db-fcb4-49be-9b58-bda0cbf57ace,60,P2-0441,2018-12-13 17:10:59.643
VPH,2018-12-13T17:10:14.000Z,2018-12-13T17:10:56.737Z,2018-12-14T07:04:14.000Z,4486b91d-55dd-4477-808f-f98dbb84c44f,19,P5-1101,2018-12-13 17:10:56.737
VPH,2018-12-13T17:10:21.000Z,2018-12-13T17:10:55.720Z,2018-12-13T19:10:21.000Z,a3308a3d-3cf1-4948-8d48-f6822b8d3d45,20,P6-1532,2018-12-13 17:10:55.72
VPH,2018-12-13T17:09:52.000Z,2018-12-13T17:10:55.330Z,2018-12-14T07:09:52.000Z,29dcb8c2-3bbf-492d-8838-29639db8781c,20,P4-1627,2018-12-13 17:10:55.33
VPH,2018-12-13T17:10:08.000Z,2018-12-13T17:10:52.580Z,2018-12-13T21:34:08.000Z,cb0f3c14-5be5-4e63-afea-3b72aacbcb7f,66,P3-0286,2018-12-13 17:10:52.58
VPH,2018-12-13T17:10:10.000Z,2018-12-13T17:10:51.673Z,2018-12-13T18:40:10.000Z,cc6b0d57-1d53-4307-abaf-cb67637cf137,60,P2-0237,2018-12-13 17:10:51.673
PARKMACHINE,2018-12-13T17:10:40.067Z,2018-12-13T17:10:50.910Z,2018-12-13T17:25:40.067Z,d531a257-4ff8-4819-9f90-d99f5d87e7b6,15,P2-0594,2018-12-13 17:10:50.91
VPH,2018-12-13T17:10:25.000Z,2018-12-13T17:10:50.720Z,2018-12-14T07:01:25.000Z,f2f95e8f-6520-4b0a-992b-288b96630c1c,37,P8-1436,2018-12-13 17:10:50.72
VPH,2018-12-13T17:09:36.000Z,2018-12-13T17:10:48.923Z,2018-12-13T18:57:36.000Z,3e91785b-e4f3-4cc0-b27c-b425dcf979f7,36,P8-1235,2018-12-13 17:10:48.923
VPH,2018-12-13T17:09:11.000Z,2018-12-13T17:10:46.770Z,2018-12-14T07:00:11.000Z,2ebb2c38-6a78-4461-9b11-efb5febb1fc2,37,P8-1512,2018-12-13 17:10:46.77
VPH,2018-12-13T17:10:04.000Z,2018-12-13T17:10:46.377Z,2018-12-14T07:55:04.000Z,4df39ed1-ab9f-4d96-b34c-e450efc46fc5,130,P6-1103,2018-12-13 17:10:46.377
VPH,2018-12-13T17:10:21.000Z,2018-12-13T17:10:45.033Z,2018-12-14T07:00:21.000Z,77743a88-7107-4fd3-84d1-04c1565de6ea,55,P5-1468,2018-12-13 17:10:45.033
VPH,2018-12-13T17:09:42.000Z,2018-12-13T17:10:42.503Z,2018-12-13T17:19:42.000Z,71fcd483-c711-44bd-903a-22689bad0382,5,P5-1334,2018-12-13 17:10:42.503
VPH,2018-12-13T17:07:48.000Z,2018-12-13T17:10:41.987Z,2018-12-13T21:00:18.000Z,a1248e20-3083-45df-93f5-46a7cbb72e14,155,P3-0109,2018-12-13 17:10:41.987
VPH,2018-12-13T17:09:18.000Z,2018-12-13T17:10:41.283Z,2018-12-13T17:55:18.000Z,4142b8c3-c1f7-4c7a-96f2-5c228957889b,23,P8-0146,2018-12-13 17:10:41.283
VPH,2018-12-13T17:09:25.000Z,2018-12-13T17:10:40.877Z,2018-12-13T19:39:25.000Z,64145baf-c138-4d28-8a1e-890821a8bf64,100,P1-0360,2018-12-13 17:10:40.877
VPH,2018-12-13T17:09:49.000Z,2018-12-13T17:10:40.393Z,2018-12-13T17:54:49.000Z,20d51e25-d326-43cf-9a2d-0760c008b043,30,P7-0098,2018-12-13 17:10:40.393
VPH,2018-12-13T17:10:30.000Z,2018-12-13T17:10:38.847Z,2018-12-13T18:10:30.000Z,141d05c6-b936-4952-a20f-f70a8a1952fb,20,P8-1103,2018-12-13 17:10:38.847
VPH,2018-12-13T17:10:07.000Z,2018-12-13T17:10:37.567Z,2018-12-13T18:16:07.000Z,c52baaf5-3666-44cb-a34e-03774aff864e,11,P6-1441,2018-12-13 17:10:37.567
VPH,2018-12-13T17:09:10.000Z,2018-12-13T17:10:34.877Z,2018-12-13T18:57:10.000Z,c90ffe06-eb9a-4e0e-8308-e0b41ff1389f,36,P5-1263,2018-12-13 17:10:34.877
PARKMACHINE,2018-12-13T17:10:22.153Z,2018-12-13T17:10:33.300Z,2018-12-13T17:25:22.153Z,f3ea278b-8fd6-43a1-9196-f998bdde8ad2,10,P7-0121,2018-12-13 17:10:33.3
PARKMACHINE,2018-12-13T17:09:59.833Z,2018-12-13T17:10:29.457Z,2018-12-13T18:24:59.833Z,26de4d4f-386e-452b-9495-d7c0e5377409,50,P4-1644,2018-12-13 17:10:29.457
PARKMACHINE,2018-12-13T17:10:15.267Z,2018-12-13T17:10:28.923Z,2018-12-14T07:00:00.000Z,ea6bc322-66de-402a-a168-ac6b87d99b87,73,P2-0236,2018-12-13 17:10:28.923
VPH,2018-12-13T17:09:31.000Z,2018-12-13T17:10:28.300Z,2018-12-14T07:06:31.000Z,84628090-2058-4ea4-a9ae-d635a66385fd,78,P2-0236,2018-12-13 17:10:28.3
VPH,2018-12-13T17:09:57.000Z,2018-12-13T17:10:22.707Z,2018-12-13T19:15:57.000Z,7e441f67-bebe-4a46-b999-f3985ff2d10e,84,P7-0145,2018-12-13 17:10:22.707
VPH,2018-12-13T17:09:28.000Z,2018-12-13T17:10:22.520Z,2018-12-14T07:37:58.000Z,a4ca3a12-a154-42c5-ae23-6e00ed655c6e,99,P2-0427,2018-12-13 17:10:22.52
PARKMACHINE,2018-12-13T17:10:00.957Z,2018-12-13T17:10:19.503Z,2018-12-13T17:25:00.957Z,f1793526-b37f-495f-9743-c91273afed9a,10,P1-0447,2018-12-13 17:10:19.503
VPH,2018-12-13T17:09:51.000Z,2018-12-13T17:10:19.190Z,2018-12-14T07:09:51.000Z,137aa6fb-8bff-4103-8ded-b513aa4496ee,20,P4-1598,2018-12-13 17:10:19.19
VPH,2018-12-13T17:08:09.000Z,2018-12-13T17:10:18.423Z,2018-12-14T07:08:09.000Z,9ce1844c-5218-41de-97a9-af5ac1370488,240,P1-0468,2018-12-13 17:10:18.423
VPH,2018-12-13T17:08:25.000Z,2018-12-13T17:10:16.160Z,2018-12-13T18:53:25.000Z,b65b033a-135d-4c7a-b47d-9fde0776309f,35,P4-0340,2018-12-13 17:10:16.16
VPH,2018-12-13T17:09:01.000Z,2018-12-13T17:10:14.627Z,2018-12-13T17:30:01.000Z,a19993e4-f158-469b-a3f3-f883690ef75d,14,P3-0136,2018-12-13 17:10:14.627
VPH,2018-12-13T17:08:18.000Z,2018-12-13T17:10:12.113Z,2018-12-14T07:00:18.000Z,2faa01c5-66d7-4965-b6c3-348fd2d195ea,56,P4-1660,2018-12-13 17:10:12.113
PARKMACHINE,2018-12-13T17:09:44.517Z,2018-12-13T17:10:11.893Z,2018-12-13T18:54:44.517Z,537afe74-4dba-4e24-9717-8f348216ae96,70,P2-0202,2018-12-13 17:10:11.893
VPH,2018-12-13T17:10:12.000Z,2018-12-13T17:10:10.220Z,2018-12-14T07:10:12.000Z,61da29e0-a192-4fe6-8325-38d21946b76c,20,P5-2114,2018-12-13 17:10:10.22
PARKMACHINE,2018-12-13T17:09:48.817Z,2018-12-13T17:10:04.863Z,2018-12-13T17:54:48.817Z,9fcd40e4-4801-46d2-a72e-2ddbcdabee53,45,P6-1112,2018-12-13 17:10:04.863
VPH,2018-12-13T15:17:02.000Z,2018-12-13T15:16:59.853Z,2018-12-13T15:39:32.000Z,d204a894-621f-48d1-98c9-eac505ea46f7,15,P1-0362,2018-12-13 15:16:59.853
VPH,2018-12-13T15:15:31.000Z,2018-12-13T15:16:59.543Z,2018-12-13T16:21:31.000Z,3fbc7efe-0689-4e1c-87a4-bec0c5675961,44,P1-0360,2018-12-13 15:16:59.543
VPH,2018-12-13T15:15:51.000Z,2018-12-13T15:16:58.590Z,2018-12-13T17:59:21.000Z,1456f6bf-a244-449a-9539-ffd84662748a,109,P2-0444,2018-12-13 15:16:58.59
PARKMACHINE,2018-12-13T15:16:46.013Z,2018-12-13T15:16:58.493Z,2018-12-13T16:16:46.013Z,af924359-ff19-463a-b436-a021de7180d4,30,P4-1950,2018-12-13 15:16:58.493
VPH,2018-12-13T15:16:15.000Z,2018-12-13T15:16:57.057Z,2018-12-14T07:16:15.000Z,50b72c36-6b87-4265-833b-592e59de041e,80,P5-1116,2018-12-13 15:16:57.057
PARKMACHINE,2018-12-13T15:16:29.717Z,2018-12-13T15:16:56.493Z,2018-12-13T16:16:29.717Z,20a5cea9-86b1-4c35-aeaa-e7ba9ff0b3c2,80,P1-0269,2018-12-13 15:16:56.493
VPH,2018-12-13T15:15:14.000Z,2018-12-13T15:16:56.197Z,2018-12-13T16:30:14.000Z,a4668b73-1840-4714-97fc-2fdda0c8706c,50,P6-1148,2018-12-13 15:16:56.197
VPH,2018-12-13T15:16:32.000Z,2018-12-13T15:16:52.543Z,2018-12-13T16:15:02.000Z,c0fb5bcb-f8ba-4543-8891-ca3bcec9f6cc,39,P7-0145,2018-12-13 15:16:52.543
PARKMACHINE,2018-12-13T15:16:35.047Z,2018-12-13T15:16:51.293Z,2018-12-13T17:16:35.047Z,a24e7f45-a4a7-4eaf-96f5-7f262486fc25,80,P4-1491,2018-12-13 15:16:51.293
VPH,2018-12-13T15:16:09.000Z,2018-12-13T15:16:51.243Z,2018-12-13T16:01:09.000Z,179d54d0-93d8-4fc8-ad1a-f01594f8c690,30,P1-0496,2018-12-13 15:16:51.243
PARKMACHINE,2018-12-13T15:16:30.887Z,2018-12-13T15:16:51.043Z,2018-12-13T16:16:30.887Z,86d1c118-ae26-4cc0-b077-aeecca627b76,60,P2-0531,2018-12-13 15:16:51.043
VPH,2018-12-13T15:16:17.000Z,2018-12-13T15:16:46.543Z,2018-12-13T17:01:17.000Z,cbf6a3ee-c946-4e68-8fa9-6c8edee3de66,35,P8-0519,2018-12-13 15:16:46.543
VPH,2018-12-13T15:16:16.000Z,2018-12-13T15:16:43.933Z,2018-12-13T21:46:16.000Z,4fa1ded4-0d9e-4c64-8152-b6be9c273905,260,P1-0224,2018-12-13 15:16:43.933
VPH,2018-12-13T15:15:16.000Z,2018-12-13T15:16:43.793Z,2018-12-13T15:57:16.000Z,73c69fde-6127-4911-89b0-9e88d8747e87,21,P8-0202,2018-12-13 15:16:43.793
VPH,2018-12-13T15:17:04.000Z,2018-12-13T15:16:42.183Z,2018-12-13T15:35:04.000Z,9b2bf103-8520-4e48-8474-472224b2ada3,12,P3-0390,2018-12-13 15:16:42.183
VPH,2018-12-13T15:15:20.000Z,2018-12-13T15:16:42.027Z,2018-12-13T15:57:20.000Z,c155d905-32e8-417c-9a50-7def68f9f249,7,P6-1623,2018-12-13 15:16:42.027
VPH,2018-12-13T15:16:50.000Z,2018-12-13T15:16:41.683Z,2018-12-14T07:01:50.000Z,d3351113-11cf-4fce-b309-0ebf07042df5,70,P7-0067,2018-12-13 15:16:41.683
PARKMACHINE,2018-12-13T15:16:33.133Z,2018-12-13T15:16:41.010Z,2018-12-13T16:01:33.133Z,783df666-bdde-44c1-9f3b-877e419b7bfc,45,P2-0452,2018-12-13 15:16:41.01
PARKMACHINE,2018-12-13T15:16:17.737Z,2018-12-13T15:16:39.980Z,2018-12-13T16:16:17.737Z,ea5a641d-6652-4382-8c11-4a447b78ab1f,80,P1-0165,2018-12-13 15:16:39.98
VPH,2018-12-13T15:16:47.000Z,2018-12-13T15:16:39.510Z,2018-12-13T16:46:47.000Z,1ffdcd58-4630-42ca-81ec-e9c5b27d2de6,30,P4-0213,2018-12-13 15:16:39.51
VPH,2018-12-13T15:15:28.000Z,2018-12-13T15:16:38.743Z,2018-12-13T16:18:28.000Z,8d818367-4c8d-46d9-96b0-4ea19ae2a1ce,21,P8-1176,2018-12-13 15:16:38.743
VPH,2018-12-13T15:15:52.000Z,2018-12-13T15:16:38.307Z,2018-12-13T15:55:52.000Z,b8053744-315f-4dc1-994f-a856ad2e8bca,20,P6-0730,2018-12-13 15:16:38.307
VPH,2018-12-13T15:16:12.000Z,2018-12-13T15:16:35.103Z,2018-12-13T17:16:12.000Z,7cbff693-78d5-499d-a40c-5db4a7553c6e,20,P6-1305,2018-12-13 15:16:35.103
VPH,2018-12-13T15:14:51.000Z,2018-12-13T15:16:32.713Z,2018-12-13T17:01:21.000Z,5688d74d-7ffb-41d5-a446-2f9b3a89f8df,71,P3-0169,2018-12-13 15:16:32.713
PARKMACHINE,2018-12-13T15:16:20.147Z,2018-12-13T15:16:32.543Z,2018-12-13T15:46:20.147Z,fb61e312-48dd-43eb-a1e0-a49a0dc4b7e3,10,P6-0684,2018-12-13 15:16:32.543
VPH,2018-12-13T15:15:48.000Z,2018-12-13T15:16:31.340Z,2018-12-13T19:08:18.000Z,26ee76a4-a10a-4307-bb8f-1f72b8a4306c,155,P6-1117,2018-12-13 15:16:31.34
VPH,2018-12-13T15:15:31.000Z,2018-12-13T15:16:30.340Z,2018-12-13T18:47:01.000Z,ce577d0d-7ab2-4edb-814c-61807ec37e2e,141,P3-0432,2018-12-13 15:16:30.34
VPH,2018-12-13T15:16:23.000Z,2018-12-13T15:16:28.840Z,2018-12-13T16:53:53.000Z,9a718f2a-f606-4fdf-af98-d57281164eb0,65,P7-0128,2018-12-13 15:16:28.84
VPH,2018-12-13T15:14:14.000Z,2018-12-13T15:16:26.120Z,2018-12-13T15:59:14.000Z,791ac614-2b3c-4901-b402-0103237464f6,30,P1-0219,2018-12-13 15:16:26.12
PARKMACHINE,2018-12-13T15:16:09.063Z,2018-12-13T15:16:25.027Z,2018-12-13T15:46:09.063Z,9d50f5df-1969-4de6-ab83-2b51192ad802,20,P3-0190,2018-12-13 15:16:25.027
PARKMACHINE,2018-12-13T15:15:55.390Z,2018-12-13T15:16:23.103Z,2018-12-13T16:00:55.390Z,fff1dabb-602a-45c7-a78c-a851e5ad8644,45,P6-1149,2018-12-13 15:16:23.103
VPH,2018-12-13T15:15:44.000Z,2018-12-13T15:16:21.980Z,2018-12-13T17:15:44.000Z,d7e3b02c-28e9-43e7-a7bc-ff53989d3a82,0,P13-0002,2018-12-13 15:16:21.98
VPH,2018-12-13T15:16:00.000Z,2018-12-13T15:16:21.103Z,2018-12-13T15:31:00.000Z,624575f0-0846-4cb1-be5e-d0e0dd42a686,5,P4-1376,2018-12-13 15:16:21.103
VPH,2018-12-13T15:15:15.000Z,2018-12-13T15:16:20.167Z,2018-12-13T16:15:15.000Z,8e9d3557-1f96-427c-81b5-725eb05a5fd9,40,P2-0142,2018-12-13 15:16:20.167
VPH,2018-12-13T15:15:33.000Z,2018-12-13T15:16:14.510Z,2018-12-13T16:30:33.000Z,c48cb2a9-7ec6-4448-a216-58ba2abeea61,50,P3-0149,2018-12-13 15:16:14.51
VPH,2018-12-13T15:14:44.000Z,2018-12-13T15:16:12.697Z,2018-12-13T19:02:44.000Z,663a6cb9-d555-4278-83a1-cb00205c3034,38,P6-0248,2018-12-13 15:16:12.697
VPH,2018-12-13T15:15:36.000Z,2018-12-13T15:16:08.213Z,2018-12-13T20:15:36.000Z,a6b6acc0-9a56-45bd-9684-9916775e9bfe,200,P1-0601,2018-12-13 15:16:08.213
VPH,2018-12-13T15:15:02.000Z,2018-12-13T15:16:07.447Z,2018-12-13T16:15:02.000Z,2be446e7-113c-4a83-97f5-7c776c3f6bc7,10,P8-0458,2018-12-13 15:16:07.447
VPH,2018-12-13T15:15:41.000Z,2018-12-13T15:16:04.510Z,2018-12-13T15:48:41.000Z,a3679f51-ce30-46eb-a970-666ad0bff1c6,22,P7-0063,2018-12-13 15:16:04.51
VPH,2018-12-13T15:15:16.000Z,2018-12-13T15:15:59.917Z,2018-12-13T15:35:16.000Z,b26337ce-9fc7-4c54-919f-7e58e319b01a,10,P5-1334,2018-12-13 15:15:59.917
VPH,2018-12-13T15:14:30.000Z,2018-12-13T15:15:58.120Z,2018-12-13T15:54:30.000Z,e7b5b5ae-553a-4e34-86cf-c1a69a08af1f,20,P2-0274,2018-12-13 15:15:58.12
VPH,2018-12-13T15:16:04.000Z,2018-12-13T15:15:57.057Z,2018-12-13T15:31:04.000Z,c717f13e-59bb-4a8a-bb05-f77b4df45b5f,10,P7-0127,2018-12-13 15:15:57.057
VPH,2018-12-13T15:13:56.000Z,2018-12-13T15:15:56.683Z,2018-12-13T16:48:26.000Z,ab1eaf64-6961-48d7-ba5a-5526fd943662,63,P3-0499,2018-12-13 15:15:56.683
VPH,2018-12-13T15:15:35.000Z,2018-12-13T15:15:56.463Z,2018-12-13T17:45:35.000Z,747cd254-80f4-4dde-9b5d-989c7f9f87bd,50,P5-1143,2018-12-13 15:15:56.463
VPH,2018-12-13T15:15:59.000Z,2018-12-13T15:15:56.150Z,2018-12-13T18:35:59.000Z,f3bbf335-ecdf-49f7-af45-d267b00edfd4,50,P3-0674,2018-12-13 15:15:56.15
PARKMACHINE,2018-12-13T15:15:32.057Z,2018-12-13T15:15:54.947Z,2018-12-13T15:45:32.057Z,185c99b8-b4d6-4e00-be65-e568478c7180,20,P1-0591,2018-12-13 15:15:54.947
PARKMACHINE,2018-12-13T15:15:23.073Z,2018-12-13T15:15:49.260Z,2018-12-13T16:15:23.073Z,1f08e6f2-67ed-4acd-93dd-c0b3ed28d8d1,30,P3-0115,2018-12-13 15:15:49.26
PARKMACHINE,2018-12-13T15:15:28.270Z,2018-12-13T15:15:48.870Z,2018-12-13T15:45:28.270Z,470f4e1c-2cb6-40df-8d83-856308ad7217,40,P1-0259,2018-12-13 15:15:48.87
VPH,2018-12-13T15:14:54.000Z,2018-12-13T15:15:47.853Z,2018-12-14T08:14:54.000Z,ae00acb8-c159-4745-ab59-b336bc343cc9,20,P22-0002,2018-12-13 15:15:47.853
PARKMACHINE,2018-12-13T15:15:22.923Z,2018-12-13T15:15:45.400Z,2018-12-13T15:45:22.923Z,8ff293de-957e-4d3a-a7a9-16cceeeeea85,20,P6-0577,2018-12-13 15:15:45.4
PARKMACHINE,2018-12-13T15:15:26.010Z,2018-12-13T15:15:41.807Z,2018-12-13T16:45:26.010Z,be2b4511-144f-4c14-86ce-c2c11c282418,60,P1-0221,2018-12-13 15:15:41.807
PARKMACHINE,2018-12-13T15:15:21.177Z,2018-12-13T15:15:39.993Z,2018-12-14T07:30:00.000Z,59948943-5d9f-46b3-a95f-867da4a4dcc4,85,P4-1794,2018-12-13 15:15:39.993
VPH,2018-12-13T15:14:50.000Z,2018-12-13T15:15:38.743Z,2018-12-13T17:02:50.000Z,39bb8a31-c556-407d-ba28-a6a0d1f35723,36,P8-0519,2018-12-13 15:15:38.743
VPH,2018-12-13T15:14:23.000Z,2018-12-13T15:15:38.370Z,2018-12-13T18:51:53.000Z,e0390eeb-97d2-4f07-9c52-650a73d2eb63,145,P6-1114,2018-12-13 15:15:38.37
VPH,2018-12-13T15:14:11.000Z,2018-12-13T15:15:35.230Z,2018-12-13T17:34:11.000Z,d83e3237-9b68-4a1a-8b1d-3554447c34f0,70,P4-1768,2018-12-13 15:15:35.23
VPH,2018-12-13T15:15:20.000Z,2018-12-13T15:15:35.137Z,2018-12-13T17:30:20.000Z,ed308a36-2548-4fbe-bcea-0bb543710dca,90,P1-0308,2018-12-13 15:15:35.137
VPH,2018-12-13T15:14:39.000Z,2018-12-13T15:15:32.277Z,2018-12-13T18:59:39.000Z,dcbea62b-c258-4bfc-871a-98954a021bee,150,P2-0202,2018-12-13 15:15:32.277
VPH,2018-12-13T15:14:27.000Z,2018-12-13T15:15:30.790Z,2018-12-14T07:00:27.000Z,21697f88-50fb-4026-b856-20da006f32fa,113,P4-0238,2018-12-13 15:15:30.79
VPH,2018-12-13T15:14:51.000Z,2018-12-13T15:15:29.713Z,2018-12-13T16:26:51.000Z,76992465-3424-429d-96e9-657d7ebf7d36,48,P7-0071,2018-12-13 15:15:29.713
VPH,2018-12-13T15:15:05.000Z,2018-12-13T15:15:26.900Z,2018-12-13T17:15:05.000Z,79558232-f19c-4e46-a313-f75390abfa93,80,P2-0427,2018-12-13 15:15:26.9
VPH,2018-12-13T15:14:25.000Z,2018-12-13T15:15:25.900Z,2018-12-13T16:14:25.000Z,e670220c-48c7-428c-b1bd-8497ab812f74,30,P5-1375,2018-12-13 15:15:25.9
VPH,2018-12-13T15:14:08.000Z,2018-12-13T15:15:24.853Z,2018-12-13T17:29:08.000Z,986b56e3-524e-4a8a-9817-958a5e1c7485,45,P6-1277,2018-12-13 15:15:24.853
VPH,2018-12-13T15:14:35.000Z,2018-12-13T15:15:22.120Z,2018-12-14T07:14:35.000Z,d0f610ea-b87a-4b5f-bd33-24cffcf36bc8,160,P2-0345,2018-12-13 15:15:22.12
VPH,2018-12-13T15:14:43.000Z,2018-12-13T15:15:22.040Z,2018-12-13T21:59:43.000Z,14b813d4-b649-4e6c-8b9e-2d964c8a0700,270,P1-0224,2018-12-13 15:15:22.04
VPH,2018-12-13T15:14:48.000Z,2018-12-13T15:15:20.463Z,2018-12-13T18:54:48.000Z,201d2fd6-2608-406a-b9c6-b9571a76dc20,110,P8-0141,2018-12-13 15:15:20.463
PARKMACHINE,2018-12-13T15:15:05.443Z,2018-12-13T15:15:17.777Z,2018-12-13T15:45:05.443Z,ef1b0909-3793-4c9e-808a-0ba5b869df0d,20,P1-0505,2018-12-13 15:15:17.777
VPH,2018-12-13T15:15:20.000Z,2018-12-13T15:15:17.540Z,2018-12-13T15:45:20.000Z,4459a5d7-c222-4c3d-8095-7217035f793a,10,P8-0874,2018-12-13 15:15:17.54
VPH,2018-12-13T15:15:08.000Z,2018-12-13T15:15:17.400Z,2018-12-13T16:30:08.000Z,10fc4b29-3dfa-438d-97b6-e8516a1f7b6c,50,P7-0050,2018-12-13 15:15:17.4
VPH,2018-12-13T15:14:42.000Z,2018-12-13T15:15:16.493Z,2018-12-13T17:14:42.000Z,327f6ccd-9f67-4a4d-aa8c-86fc5c90a5fd,20,P4-1627,2018-12-13 15:15:16.493
VPH,2018-12-13T15:14:54.000Z,2018-12-13T15:15:14.463Z,2018-12-13T17:14:54.000Z,d9f1f17b-73f3-4d31-8ad9-137e20b81ce8,20,P6-1305,2018-12-13 15:15:14.463
PARKMACHINE,2018-12-13T15:14:48.450Z,2018-12-13T15:15:13.323Z,2018-12-13T15:59:48.450Z,ae3d21bf-01d6-493c-920e-6860fbf973f8,30,P2-0202,2018-12-13 15:15:13.323
VPH,2018-12-13T15:13:37.000Z,2018-12-13T15:15:12.743Z,2018-12-13T16:28:37.000Z,8522fb89-c0f8-4673-a56a-06ee46bb809e,25,P4-1616,2018-12-13 15:15:12.743
VPH,2018-12-13T15:14:52.000Z,2018-12-13T15:15:11.980Z,2018-12-13T15:44:52.000Z,63ccd219-f07f-476d-87f4-9e9ebd16afc1,20,P7-0136,2018-12-13 15:15:11.98
VPH,2018-12-13T15:14:22.000Z,2018-12-13T15:15:11.807Z,2018-12-13T17:59:22.000Z,7806a7e0-0129-42dc-acc3-48ebc0cea1a0,110,P1-0319,2018-12-13 15:15:11.807
VPH,2018-12-13T15:14:10.000Z,2018-12-13T15:15:11.387Z,2018-12-14T07:14:10.000Z,1145f5b2-891c-4502-8ec9-b94899f4aa61,40,P4-0123,2018-12-13 15:15:11.387
PARKMACHINE,2018-12-13T15:14:52.993Z,2018-12-13T15:15:11.090Z,2018-12-13T17:44:52.993Z,98ba2146-4dd7-4c4d-9fd7-d7743daa1e80,50,P4-1484,2018-12-13 15:15:11.09
PARKMACHINE,2018-12-13T15:14:44.567Z,2018-12-13T15:15:10.697Z,2018-12-13T16:14:44.567Z,a99265d1-7f44-4817-bba0-b380753575d8,80,P1-0259,2018-12-13 15:15:10.697
